||Sütunlar|
Satırlar||Ortalama Hanehalkı Büyüklüğü|
||Ölçüm bazında|
|||
|||
|Ankara(Bala)-1167|3.34|
|Ankara(Beypazarı)-1187|2.97|
|Ankara(Çamlıdere)-1227|3.22|
|Ankara(Çankaya)-1231|2.65|
|Ankara(Çubuk)-1260|3.3|
|Ankara(Elmadağ)-1302|3.21|
|Ankara(Etimesgut)-1922|3.08|
|Ankara(Evren)-1924|2.69|
|Ankara(Gölbaşı)-1744|3.29|
|Ankara(Güdül)-1365|2.54|
|Ankara(Haymana)-1387|3.32|
|Ankara(Kahramankazan)-1815|3.39|
|Ankara(Kalecik)-1427|2.7|
|Ankara(Keçiören)-1745|3.21|
|Ankara(Kızılcahamam)-1473|2.7|
|Ankara(Mamak)-1746|3.25|
|Ankara(Nallıhan)-1539|2.6|
|Ankara(Polatlı)-1578|3.15|
|Ankara(Pursaklar)-2034|3.5|
|Ankara(Şereflikoçhisar)-1658|2.82|
|Ankara(Sincan)-1747|3.4|
|Ankara(Yenimahalle)-1723|3.07|
2019|Ankara(Akyurt)-1872|3.39|
|Ankara(Altındağ)-1130|3.23|
|Ankara(Ayaş)-1157|2.77|
|Ankara(Bala)-1167|2.89|
|Ankara(Beypazarı)-1187|2.94|
|Ankara(Çamlıdere)-1227|2.44|
|Ankara(Çankaya)-1231|2.62|
|Ankara(Çubuk)-1260|3.26|
|Ankara(Elmadağ)-1302|3.14|
|Ankara(Etimesgut)-1922|3.06|
|Ankara(Evren)-1924|2.46|
|Ankara(Gölbaşı)-1744|3.25|
|Ankara(Güdül)-1365|2.34|
|Ankara(Haymana)-1387|2.74|
|Ankara(Kahramankazan)-1815|3.35|
|Ankara(Kalecik)-1427|2.64|
|Ankara(Keçiören)-1745|3.19|
|Ankara(Kızılcahamam)-1473|2.5|
|Ankara(Mamak)-1746|3.21|
|Ankara(Nallıhan)-1539|2.56|
|Ankara(Polatlı)-1578|3.14|
|Ankara(Pursaklar)-2034|3.47|
|Ankara(Şereflikoçhisar)-1658|2.78|
|Ankara(Sincan)-1747|3.37|
|Ankara(Yenimahalle)-1723|3.06|
2020|Ankara(Akyurt)-1872|3.35|
|Ankara(Altındağ)-1130|3.18|
|Ankara(Ayaş)-1157|2.69|
|Ankara(Bala)-1167|2.58|
|Ankara(Beypazarı)-1187|2.91|
|Ankara(Çamlıdere)-1227|2.29|
|Ankara(Çankaya)-1231|2.59|
|Ankara(Çubuk)-1260|3.22|
|Ankara(Elmadağ)-1302|3.12|
|Ankara(Etimesgut)-1922|3.04|
|Ankara(Evren)-1924|2.39|
|Ankara(Gölbaşı)-1744|3.19|
|Ankara(Güdül)-1365|2.24|
|Ankara(Haymana)-1387|2.63|
|Ankara(Kahramankazan)-1815|3.31|
|Ankara(Kalecik)-1427|2.61|
|Ankara(Keçiören)-1745|3.15|
|Ankara(Kızılcahamam)-1473|2.44|
|Ankara(Mamak)-1746|3.15|
|Ankara(Nallıhan)-1539|2.55|
|Ankara(Polatlı)-1578|3.13|
|Ankara(Pursaklar)-2034|3.44|
|Ankara(Şereflikoçhisar)-1658|2.74|
|Ankara(Sincan)-1747|3.33|
|Ankara(Yenimahalle)-1723|3.03|
2021|Ankara(Akyurt)-1872|3.27|
|Ankara(Altındağ)-1130|3.12|
|Ankara(Ayaş)-1157|2.56|
|Ankara(Bala)-1167|2.36|
|Ankara(Beypazarı)-1187|2.84|
|Ankara(Çamlıdere)-1227|2.13|
|Ankara(Çankaya)-1231|2.54|
|Ankara(Çubuk)-1260|3.12|
|Ankara(Elmadağ)-1302|3.04|
|Ankara(Etimesgut)-1922|2.99|
|Ankara(Evren)-1924|2.32|
|Ankara(Gölbaşı)-1744|3.11|
|Ankara(Güdül)-1365|2.17|
|Ankara(Haymana)-1387|2.48|
|Ankara(Kahramankazan)-1815|3.26|
|Ankara(Kalecik)-1427|2.53|
|Ankara(Keçiören)-1745|3.09|
|Ankara(Kızılcahamam)-1473|2.36|
|Ankara(Mamak)-1746|3.08|
|Ankara(Nallıhan)-1539|2.49|
|Ankara(Polatlı)-1578|3.04|
|Ankara(Pursaklar)-2034|3.36|
|Ankara(Şereflikoçhisar)-1658|2.66|
|Ankara(Sincan)-1747|3.25|
|Ankara(Yenimahalle)-1723|2.98|
2022|Ankara(Akyurt)-1872|3.21|
|Ankara(Altındağ)-1130|3.09|
|Ankara(Ayaş)-1157|2.47|
|Ankara(Bala)-1167|2.23|
|Ankara(Beypazarı)-1187|2.78|
|Ankara(Çamlıdere)-1227|2.08|
|Ankara(Çankaya)-1231|2.51|
|Ankara(Çubuk)-1260|3.06|
|Ankara(Elmadağ)-1302|2.97|
